NU_INSCRICAO,NU_ANO,TP_FAIXA_ETARIA,TP_SEXO,TP_ESTADO_CIVIL,TP_COR_RACA,TP_NACIONALIDADE,TP_ST_CONCLUSAO,TP_ANO_CONCLUIU,TP_ESCOLA,TP_ENSINO,IN_TREINEIRO,CO_MUNICIPIO_ESC,NO_MUNICIPIO_ESC,CO_UF_ESC,SG_UF_ESC,TP_DEPENDENCIA_ADM_ESC,TP_LOCALIZACAO_ESC,TP_SIT_FUNC_ESC,CO_MUNICIPIO_PROVA,NO_MUNICIPIO_PROVA,CO_UF_PROVA,SG_UF_PROVA,TP_PRESENCA_CN,TP_PRESENCA_CH,TP_PRESENCA_LC,TP_PRESENCA_MT,CO_PROVA_CN,CO_PROVA_CH,CO_PROVA_LC,CO_PROVA_MT,NU_NOTA_CN,NU_NOTA_CH,NU_NOTA_LC,NU_NOTA_MT,TX_RESPOSTAS_CN,TX_RESPOSTAS_CH,TX_RESPOSTAS_LC,TX_RESPOSTAS_MT,TP_LINGUA,TX_GABARITO_CN,TX_GABARITO_CH,TX_GABARITO_LC,TX_GABARITO_MT,TP_STATUS_REDACAO,NU_NOTA_COMP1,NU_NOTA_COMP2,NU_NOTA_COMP3,NU_NOTA_COMP4,NU_NOTA_COMP5,NU_NOTA_REDACAO
210054367252,2021,1,F,1,1,1,3,0,1,,1,,,,,,,,3505906,Batatais,35,SP,0,1,1,0,,881.0,892.0,,,435.4,474.1,,,DBCDACAACDACCAAACEABECEAABCBDBAADBDDAEABCEBBE,BCBDC99999BBBBDBDCBDBBAACDECABDBCACDCBCBBEACABAEDC,,0,,BEECCAEABADBCAEBAAEEDDEBBBADBCBAAEEBBBADCCBBA,ABBACAAECACDBDDADEBDDCBDCEDBEDDBBBBDCEEAADABACACDC,,1.0,120.0,200.0,80.0,120.0,140.0,660.0
210052207525,2021,2,M,1,3,1,2,0,2,1.0,0,,,,,,,,3552205,Sorocaba,35,SP,1,1,1,1,911.0,880.0,890.0,902.0,519.0,582.1,523.0,600.4,CEAECDADDBDDEEAEDACCBEADBCACADDDCDEBBDAEBEBAD,CCAADBDBBDEBEECDAABECEBEACAEBBECDEBEDCBBCDDEC,ACBDA99999CDCACCDADABCEEBCCBEAECEADABAAAEDDACAEDCD,AADEBDBCDDDCCDDDECBADAECEDEBDCDBEDBACDEEBACDA,0,CDBBBCABEDEDEAAEBACCCBDABCDCBCBDECDADCDBBEEBB,BBBAAEECBBABEECEBAAEADBCACAEABEDDEBBBADBCBADC,ABBCAEAACADDCACDCADABBBBDEBBACEADCEBDDACEEDDDBCDBD,ECCCABBDBDDDCEDDCABXEEEBABEDCEDCCAEBADBCCECDA,1.0,120.0,120.0,120.0,120.0,120.0,600.0
210054381903,2021,6,M,1,1,1,1,4,1,,0,,,,,,,,3550308,SÃ£o Paulo,35,SP,0,0,0,0,,,,,,,,,,,,,0,,,,,,,,,,,
210052392305,2021,5,F,1,1,1,1,2,1,,0,,,,,,,,3529401,MauÃ¡,35,SP,0,0,0,0,,,,,,,,,,,,,0,,,,,,,,,,,
210052946842,2021,12,F,2,3,1,1,15,1,,0,,,,,,,,3509007,Caieiras,35,SP,1,1,1,1,910.0,879.0,889.0,900.0,538.0,614.6,601.1,440.8,CBBECCDDBCCDAADCABCDABBEDBABBCCBEDEADCEDEDBCB,BABCBAABCECBEBBAEBAABCDCDEEBEEAAAAEABABBADCDB,BDABB99999BDBDEADCDEEADDEABBCEDADCBADAADDAAACDCDAC,BDEC*DDEDBDBCBBADCBBCAEEECDEEECCACBCCEDECEDCA,0,ADCDCDBBBECDCCDCBCBDABCAADCBEBABEEBBBCABEDEDE,BADCBADBCEDDEBBADBCABEECCAEABEBAAECBBABAAEEBB,CAABBCAEAABDCDEADCEDBEDDDABBBBDEBCEADABDBACACDCDDC,DDCABDCCAEDCEBBDBDAEEBADCAECDBCCCCDDCEEBABXEE,1.0,120.0,120.0,120.0,140.0,160.0,660.0
210051653790,2021,3,M,1,3,1,2,0,2,1.0,0,3543402.0,RibeirÃ£o Preto,35.0,SP,2.0,1.0,1.0,3543402,RibeirÃ£o Preto,35,SP,0,0,0,0,,,,,,,,,,,,,0,,,,,,,,,,,
210051035554,2021,1,F,1,1,1,3,0,1,,1,,,,,,,,3541505,Presidente Venceslau,35,SP,0,1,1,0,,880.0,890.0,,,460.5,446.6,,,DCACADBEBB*EDACCAACDBECEACBCACDCCABCDBCCBADBB,DCBAB99999DCDADBBCBDBCEDDEADEBEEDCDBABAACBDDAEBCAC,,0,,BBBAAEECBBABEECEBAAEADBCACAEABEDDEBBBADBCBADC,ABBCAEAACADDCACDCADABBBBDEBBACEADCEBDDACEEDDDBCDBD,,1.0,120.0,120.0,120.0,120.0,120.0,600.0
210051556019,2021,4,F,1,1,1,1,2,1,,0,,,,,,,,3548708,SÃ£o Bernardo do Campo,35,SP,0,0,0,0,,,,,,,,,,,,,0,,,,,,,,,,,
210052411880,2021,6,F,1,1,1,1,4,1,,0,,,,,,,,3550308,SÃ£o Paulo,35,SP,1,1,1,1,912.0,882.0,891.0,901.0,499.4,616.7,605.3,596.9,CADDBBDBECBBEBEDCBCDAECDAAACEDDCBABBCCCDBECCE,DAABEACBEAABBABCEBAAAAEDBBACCDADBAEBEABBCCEBB,ACADB99999ECECCABDAEBEEABBAAEBADDAEBBADDDCDCCBBBDE,ACCDEBBDEBCDDCEACECAACADACDBBDBADDEBDDAADBABB,0,DABCEDEBEEBBCABEDDCBCBECDADCDAACBDCCCDBBBEBAB,EBAAEADBCACBBABEECBAAEEBBBADCBADBCEDDEBBCAEAB,ACABBACAEADCEADABDACDCEABDDADBEDDDEBBACCDDDCCEBBBB,DCCAEBABDDCABEECCBCCEXADDCEECDEBADCABBDBDEDCE,1.0,140.0,200.0,140.0,200.0,180.0,860.0
210052802434,2021,2,F,1,1,1,2,0,2,1.0,0,3552403.0,SumarÃ©,35.0,SP,2.0,1.0,1.0,3552403,SumarÃ©,35,SP,0,0,0,0,,,,,,,,,,,,,0,,,,,,,,,,,
210052817648,2021,2,F,1,1,1,2,0,3,1.0,0,,,,,,,,3530607,Mogi das Cruzes,35,SP,1,1,1,1,909.0,881.0,892.0,899.0,606.8,618.4,564.2,591.3,CDEAABEECBBBDEACBAEDEEEBDBDEECCCBCDCCDAEAABCD,BEADCAECDADBCACCEACECDEBBDADECABCEEDAEADCBEBA,AABEA99999CDBDAABECBDEBECEEDDBBBBDABEEEAAECDAADCDC,DBDEBDAEDEBCAEECBDDCA.AABDDCBDBCCAEECCBACEAAD,0,EDECABEDABCBEBACCDCBBEEBBCBDAAECDCBDCDBBBADCD,BEECCAEABADBCAEBAAEEDDEBBBADBCBAAEEBBBADCCBBA,ABBACAAECACDBDDADEBDDCBDCEDBEDDBBBBDCEEAADABACACDC,EEXEBABDDCECCBCCECDCAEBADEABBDBDEDCEDCCADDCAB,1.0,160.0,200.0,160.0,180.0,140.0,840.0
210054341230,2021,13,F,0,1,1,1,15,1,,0,,,,,,,,3550308,SÃ£o Paulo,35,SP,0,0,0,0,,,,,,,,,,,,,0,,,,,,,,,,,
210053907138,2021,13,M,2,1,1,1,15,1,,0,,,,,,,,3513009,Cotia,35,SP,1,1,1,1,912.0,882.0,891.0,901.0,535.1,645.0,585.5,655.3,DCDBACEBAECACABABAEBCEACBAACABDDBABCEDEBDCACE,EAABAEDBAABBBBBEECBAADEBBBEECDADBCECDEBBCAEBA,AEAAB99999DBEADABDACDCEBEDCADADBDDCBBAEECADCCBDBED,DCCDEBDCDDCDCBECCBC**CADCCCCBDECCCAECCAAECACC,0,DABCEDEBEEBBCABEDDCBCBECDADCDAACBDCCCDBBBEBAB,EBAAEADBCACBBABEECBAAEEBBBADCBADBCEDDEBBCAEAB,ACABBACAEADCEADABDACDCEABDDADBEDDDEBBACCDDDCCEBBBB,DCCAEBABDDCABEECCBCCEXADDCEECDEBADCABBDBDEDCE,1.0,120.0,120.0,100.0,120.0,120.0,580.0
210051554174,2021,3,F,1,3,1,2,0,2,1.0,0,3516408.0,Franco da Rocha,35.0,SP,2.0,1.0,1.0,3516408,Franco da Rocha,35,SP,1,1,1,1,911.0,880.0,890.0,902.0,426.2,396.1,513.2,487.3,CDADCDABDECAEADECBDBECDACBAECBBEDECDBAEDCBDBA,DADBCEACEBBDAABACDDEABAACCAABABAEAAACEBBACCAD,99999CEABDBEAADDAECDBCEEADADABEADEEBBCDCDABDBEADBD,DADEACBCEAEBCABABCDAAEEBCBDACDACBD.*CDABEEBCE,1,CDBBBCABEDEDEAAEBACCCBDABCDCBCBDECDADCDBBEEBB,BBBAAEECBBABEECEBAAEADBCACAEABEDDEBBBADBCBADC,ABBCAEAACADDCACDCADABBBBDEBBACEADCEBDDACEEDDDBCDBD,ECCCABBDBDDDCEDDCABXEEEBABEDCEDCCAEBADBCCECDA,1.0,100.0,120.0,80.0,120.0,20.0,440.0
210053954624,2021,1,F,1,1,1,3,0,1,,1,,,,,,,,3550308,SÃ£o Paulo,35,SP,1,1,1,1,910.0,879.0,889.0,900.0,570.1,634.9,535.6,690.3,BDDDCCBDBACDDCDBABEEABCEBDABCBACECBDDDCCDCACE,BABCBAABCECDABBAEACDCBEBCAEABEADAAABBDBAAEEDB,CDDBA99999BDCDDADEBDACDDDEDBCABADCAAECBCDBECCCBCEB,BCCCDDDCABDEBACDCDADDDCCCDECABDCCCDDDEEBACDDB,0,ADCDCDBBBECDCCDCBCBDABCAADCBEBABEEBBBCABEDEDE,BADCBADBCEDDEBBADBCABEECCAEABEBAAECBBABAAEEBB,CAABBCAEAABDCDEADCEDBEDDDABBBBDEBCEADABDBACACDCDDC,DDCABDCCAEDCEBBDBDAEEBADCAECDBCCCCDDCEEBABXEE,1.0,140.0,200.0,180.0,180.0,160.0,860.0
210054369072,2021,5,M,1,3,1,1,3,1,,0,,,,,,,,3541307,Presidente EpitÃ¡cio,35,SP,1,1,1,1,911.0,880.0,890.0,902.0,473.3,447.9,487.7,510.2,EBAACCCDDEAAEEEBCEBEDCADBDBEACAAEDBDCCECBEBAD,BCEBAEBEBBADBAECAEBEDADECCADBCEABCDECAEDBEADC,99999CAABEBABDEDEABDBBEDACDDBECADBBBBDACEAEBCADCBB,CABADEBBCEDCCAEAACBDDEEBCBBAEDEDBACADBECADBCE,1,CDBBBCABEDEDEAAEBACCCBDABCDCBCBDECDADCDBBEEBB,BBBAAEECBBABEECEBAAEADBCACAEABEDDEBBBADBCBADC,ABBCAEAACADDCACDCADABBBBDEBBACEADCEBDDACEEDDDBCDBD,ECCCABBDBDDDCEDDCABXEEEBABEDCEDCCAEBADBCCECDA,1.0,80.0,120.0,100.0,80.0,140.0,520.0
210051353736,2021,14,F,2,1,1,1,0,1,,0,,,,,,,,3554508,TietÃª,35,SP,0,0,0,0,,,,,,,,,,,,,1,,,,,,,,,,,
210051526762,2021,5,F,1,0,1,1,2,1,,0,,,,,,,,3550308,SÃ£o Paulo,35,SP,0,1,1,0,,880.0,890.0,,,372.3,485.8,,,BABCABECDADDCABAEBECBEADEBBADAEBDCEDBCAADCEAC,AACBD99999DEAAABBAECBBAAEECDEBEADEDABACABDDEDDDABC,,0,,BBBAAEECBBABEECEBAAEADBCACAEABEDDEBBBADBCBADC,ABBCAEAACADDCACDCADABBBBDEBBACEADCEBDDACEEDDDBCDBD,,1.0,160.0,120.0,100.0,120.0,120.0,620.0
210051390369,2021,11,F,3,1,1,1,0,1,,0,,,,,,,,3550308,SÃ£o Paulo,35,SP,1,1,1,1,910.0,879.0,889.0,900.0,447.6,529.7,370.3,461.9,DBEEEBBBCDCACDCBABBBAACBECCDBABBECBDDDDBAB.CA,BAACCBAACAEACBEDDDEABEBECAABB.BBCCBB*ABEDCDDA,CABAC99999EBAADAEBCBCDDDAECADEBAABCCDEEADBEEBDAAAB,ACACBCAADBDCBBABCCDBBABDCDDAEBADAACECBEBBDBBA,0,ADCDCDBBBECDCCDCBCBDABCAADCBEBABEEBBBCABEDEDE,BADCBADBCEDDEBBADBCABEECCAEABEBAAECBBABAAEEBB,CAABBCAEAABDCDEADCEDBEDDDABBBBDEBCEADABDBACACDCDDC,DDCABDCCAEDCEBBDBDAEEBADCAECDBCCCCDDCEEBABXEE,1.0,80.0,160.0,100.0,120.0,120.0,580.0
210054371866,2021,8,F,1,1,1,1,5,1,,0,,,,,,,,3550308,SÃ£o Paulo,35,SP,1,1,1,1,909.0,881.0,892.0,899.0,458.6,572.2,546.2,468.0,EDDBDABCCDBABCECBDCABEBCDDEACECDA*DECACAEDBAD,BCEBCEEBAAEACAEDABAADAABDDBDBAADAEBDBAADCEABE,ADBEB99999DDADCAAEDCDEBCAEABADABBEEDBBEAADCDCADCDB,EADAEACEADBABBDCEADEBACBDACBACEDDAAEBDCBEADBD,0,EDECABEDABCBEBACCDCBBEEBBCBDAAECDCBDCDBBBADCD,BEECCAEABADBCAEBAAEEDDEBBBADBCBAAEEBBBADCCBBA,ABBACAAECACDBDDADEBDDCBDCEDBEDDBBBBDCEEAADABACACDC,EEXEBABDDCECCBCCECDCAEBADEABBDBDEDCEDCCADDCAB,1.0,120.0,140.0,100.0,120.0,120.0,600.0
210053500037,2021,1,M,1,5,1,3,0,1,,1,,,,,,,,3515004,Embu das Artes,35,SP,0,0,0,0,,,,,,,,,,,,,0,,,,,,,,,,,
210052173967,2021,11,M,1,1,1,1,9,1,,0,,,,,,,,3550308,SÃ£o Paulo,35,SP,1,1,1,1,909.0,881.0,892.0,899.0,584.9,603.8,574.4,648.6,ADEBACBCABADBBACCACBEACDCCEDEEBCADBCCDADDADCE,BCCCAACCBAEBEADAAAAADBEBBBADBCBACBADBBCECEBDA,ADBAC99999DDABEAEABDDBCCCACCADDBBCBDEBEAAEABABABBE,EADEBBEBACEADBECECEACCDDDAADBCDCECBEBDCADCCDC,0,EDECABEDABCBEBACCDCBBEEBBCBDAAECDCBDCDBBBADCD,BEECCAEABADBCAEBAAEEDDEBBBADBCBAAEEBBBADCCBBA,ABBACAAECACDBDDADEBDDCBDCEDBEDDBBBBDCEEAADABACACDC,EEXEBABDDCECCBCCECDCAEBADEABBDBDEDCEDCCADDCAB,1.0,100.0,160.0,100.0,120.0,100.0,580.0
210053515758,2021,2,F,1,3,1,2,0,2,1.0,0,,,,,,,,3546603,Santa FÃ© do Sul,35,SP,1,1,1,1,911.0,880.0,890.0,902.0,535.6,450.0,579.0,532.8,ADCCABBCC.BBACDDAEBCCCDABCDCACEDBCDAAEBDBEDEA,CAAEAEEEDDDEBECDCEAABEBEDDEABCABBEBEEADDBEEDE,99999CAACDDDEAEDCEDCDBCAACEBAAEADEEDDDECBADDCBCDBB,AACDADBBBCDBBADBEDCACAEABEABBDACECEEDEEEABCDD,1,CDBBBCABEDEDEAAEBACCCBDABCDCBCBDECDADCDBBEEBB,BBBAAEECBBABEECEBAAEADBCACAEABEDDEBBBADBCBADC,ABBCAEAACADDCACDCADABBBBDEBBACEADCEBDDACEEDDDBCDBD,ECCCABBDBDDDCEDDCABXEEEBABEDCEDCCAEBADBCCECDA,1.0,120.0,100.0,120.0,120.0,100.0,560.0
210051331083,2021,3,M,1,1,1,2,0,2,1.0,0,3509502.0,Campinas,35.0,SP,2.0,1.0,1.0,3536505,PaulÃ­nia,35,SP,1,1,1,1,909.0,881.0,892.0,899.0,653.9,674.7,648.1,674.4,EDECBBEBABCBEBEDCDABBACBDADAEADCDCADCDCCBAAAA,BDECCEEABADBEAEDAAAEDEABBBBABCBAAEADBBAECEBBA,ABBAC99999DDADDAAEBBDEBDCEEBADDBBCEDEAEABDCDAEACCA,DBBECABDDAECDBDBCBCECABADBAAADBAEDEDDBCAEDDBD,0,EDECABEDABCBEBACCDCBBEEBBCBDAAECDCBDCDBBBADCD,BEECCAEABADBCAEBAAEEDDEBBBADBCBAAEEBBBADCCBBA,ABBACAAECACDBDDADEBDDCBDCEDBEDDBBBBDCEEAADABACACDC,EEXEBABDDCECCBCCECDCAEBADEABBDBDEDCEDCCADDCAB,1.0,160.0,200.0,180.0,200.0,200.0,940.0
210052028789,2021,11,M,0,3,1,1,9,1,,0,,,,,,,,3550308,SÃ£o Paulo,35,SP,0,0,0,0,,,,,,,,,,,,,0,,,,,,,,,,,
210053969618,2021,2,F,1,1,1,2,0,3,1.0,0,,,,,,,,3513009,Cotia,35,SP,1,1,1,1,910.0,879.0,889.0,900.0,455.0,472.5,473.9,536.4,BACBCECBCDCABEABACEDDBCDCABADCEAEBBCBCBCDEBAC,CABCDCBDBADBAAECEDBABCABCADCBAAACBCABDCBAABAA,99999DCCAADBDBEADBBDEADBCBDBCBDDBACBCBDBDACDBDBCAE,DBCCBAECABDACBCDBCEABDCACADBCEECBDBCDCEDCADEA,1,ADCDCDBBBECDCCDCBCBDABCAADCBEBABEEBBBCABEDEDE,BADCBADBCEDDEBBADBCABEECCAEABEBAAECBBABAAEEBB,CAABBCAEAABDCDEADCEDBEDDDABBBBDEBCEADABDBACACDCDDC,DDCABDCCAEDCEBBDBDAEEBADCAECDBCCCCDDCEEBABXEE,1.0,120.0,120.0,140.0,140.0,100.0,620.0
210053049033,2021,15,M,1,1,1,1,0,1,,0,,,,,,,,3550308,SÃ£o Paulo,35,SP,0,0,0,0,,,,,,,,,,,,,1,,,,,,,,,,,
210052059024,2021,11,M,1,3,1,1,10,1,,0,,,,,,,,3551009,SÃ£o Vicente,35,SP,0,0,0,0,,,,,,,,,,,,,0,,,,,,,,,,,
210053121903,2021,10,F,1,1,1,1,7,1,,0,,,,,,,,3506003,Bauru,35,SP,0,0,0,0,,,,,,,,,,,,,1,,,,,,,,,,,
210053965461,2021,3,M,1,1,1,2,0,3,1.0,0,3550308.0,SÃ£o Paulo,35.0,SP,4.0,1.0,1.0,3550308,SÃ£o Paulo,35,SP,1,1,1,1,911.0,880.0,890.0,902.0,516.8,503.9,488.9,597.8,CEBBCDCBBCDEDBDCDCBCDBAADDCCABADEDDACADDBEECC,DAEDADBAACDECCCBAADCACAEACAACDDCDCEEDADBCEDCC,99999AAAECDEBAABCACBBCCADDBDACCADAAACCAABBBDEBECEB,ACCBDBBADCDCEDEECDCBAAEBEDEDBDCCCBDAEBBEABBCD,1,CDBBBCABEDEDEAAEBACCCBDABCDCBCBDECDADCDBBEEBB,BBBAAEECBBABEECEBAAEADBCACAEABEDDEBBBADBCBADC,ABBCAEAACADDCACDCADABBBBDEBBACEADCEBDDACEEDDDBCDBD,ECCCABBDBDDDCEDDCABXEEEBABEDCEDCCAEBADBCCECDA,1.0,120.0,60.0,100.0,140.0,120.0,540.0
210053923196,2021,4,F,1,3,1,1,2,1,,0,,,,,,,,3541406,Presidente Prudente,35,SP,1,1,1,1,911.0,880.0,890.0,902.0,462.9,474.8,488.4,498.1,CDCEDADEEEADBDDCBCBCABDCEBAECCABACABDDADDEBDD,DBADACDECACBBCCDADEABDDDABCECAACDDBBCBDECABEA,99999CAABCADEADBBACADCEAEBADABDADABACEEDAEBEBACDBB,AACBDCBEDCEBEACADCDBABECBBBCBCDDCBDBCADCCECAB,1,CDBBBCABEDEDEAAEBACCCBDABCDCBCBDECDADCDBBEEBB,BBBAAEECBBABEECEBAAEADBCACAEABEDDEBBBADBCBADC,ABBCAEAACADDCACDCADABBBBDEBBACEADCEBDDACEEDDDBCDBD,ECCCABBDBDDDCEDDCABXEEEBABEDCEDCCAEBADBCCECDA,1.0,100.0,120.0,100.0,120.0,140.0,580.0
210052430732,2021,4,F,1,1,1,2,0,2,1.0,0,3543402.0,RibeirÃ£o Preto,35.0,SP,2.0,1.0,1.0,3543402,RibeirÃ£o Preto,35,SP,1,1,1,1,909.0,881.0,892.0,899.0,408.5,552.8,551.6,410.7,DADAEDEDDDCABCACBDDBAECEEDADACADCDDBACAEDBDBA,BDABCACBAADDECEADAABAEABACBABDBEACDDBBADDEBBA,ADCAB99999ADBBDADDECBDBDCACDBEBBBAEDEEEBABDDACADCB,DAACEDAACABDACBBDCCBABABDAECBDEBBDBEEAEBACEBE,0,EDECABEDABCBEBACCDCBBEEBBCBDAAECDCBDCDBBBADCD,BEECCAEABADBCAEBAAEEDDEBBBADBCBAAEEBBBADCCBBA,ABBACAAECACDBDDADEBDDCBDCEDBEDDBBBBDCEEAADABACACDC,EEXEBABDDCECCBCCECDCAEBADEABBDBDEDCEDCCADDCAB,1.0,120.0,180.0,100.0,100.0,80.0,580.0
210054366312,2021,1,M,1,1,1,3,0,1,,1,,,,,,,,3525904,JundiaÃ­,35,SP,0,0,0,0,,,,,,,,,,,,,0,,,,,,,,,,,
210051766192,2021,10,F,0,1,1,1,0,1,,0,,,,,,,,3550308,SÃ£o Paulo,35,SP,1,1,1,1,912.0,882.0,891.0,901.0,438.5,550.5,420.2,564.3,ECDDEDDBACEEABBBAADCCDCDADBECADBAABDCCBDCEBBD,CBDBDABCAAEBBABCCBAAADEDABBACCCAECECDEBEDEEBA,99999CBACEDCEEBDBCDADBDACCCACBDCADDAACBECAADECBABE,ADEEEAAECECDBEBCABEBBCBECAACEABAEDCAEAADDDACB,1,DABCEDEBEEBBCABEDDCBCBECDADCDAACBDCCCDBBBEBAB,EBAAEADBCACBBABEECBAAEEBBBADCBADBCEDDEBBCAEAB,ACABBACAEADCEADABDACDCEABDDADBEDDDEBBACCDDDCCEBBBB,DCCAEBABDDCABEECCBCCEXADDCEECDEBADCABBDBDEDCE,1.0,120.0,120.0,140.0,120.0,160.0,660.0
210054351086,2021,4,M,1,3,1,1,1,1,,0,,,,,,,,3552205,Sorocaba,35,SP,0,0,0,0,,,,,,,,,,,,,1,,,,,,,,,,,
210051244794,2021,3,M,1,1,1,2,0,3,1.0,0,3525102.0,JardinÃ³polis,35.0,SP,4.0,1.0,1.0,3525102,JardinÃ³polis,35,SP,1,1,1,1,911.0,880.0,890.0,902.0,633.5,627.5,539.6,653.8,CDCDBDAAADCDEAAEBCCBBBAABDDCCCBDEADABCEDBEBAA,DBBBADECBDABCACDBAAAADBEACAEBBAEBEBBDABDBBADC,ADABD99999BDEAADBBDBBAEAAEDBACEADEEAEAACCAABECADBD,ECAEBCBBBEDACCDDCDDAEBEEBCDEBEDDCAECBDEEADCAD,0,CDBBBCABEDEDEAAEBACCCBDABCDCBCBDECDADCDBBEEBB,BBBAAEECBBABEECEBAAEADBCACAEABEDDEBBBADBCBADC,ABBCAEAACADDCACDCADABBBBDEBBACEADCEBDDACEEDDDBCDBD,ECCCABBDBDDDCEDDCABXEEEBABEDCEDCCAEBADBCCECDA,1.0,120.0,120.0,120.0,120.0,80.0,560.0
210052503289,2021,10,F,1,1,1,1,8,1,,0,,,,,,,,3548708,SÃ£o Bernardo do Campo,35,SP,1,1,1,1,912.0,882.0,891.0,901.0,599.6,595.4,585.6,762.8,DABBAEEBEECBDABEADDBCEBDBAEAADBCEAEBCCCDBACEA,CAADAAEBEAEBEABCECABACEDCBDACDCCBBEDBABBCAEBD,ABABA99999DADACCADDCCBEAEDDABDADABEBDABCDBDCCEBCEE,DCCBDBAADDCBBEECCBDCBABDDCEACDEBADEABBDBADDBB,0,DABCEDEBEEBBCABEDDCBCBECDADCDAACBDCCCDBBBEBAB,EBAAEADBCACBBABEECBAAEEBBBADCBADBCEDDEBBCAEAB,ACABBACAEADCEADABDACDCEABDDADBEDDDEBBACCDDDCCEBBBB,DCCAEBABDDCABEECCBCCEXADDCEECDEBADCABBDBDEDCE,1.0,140.0,120.0,80.0,80.0,120.0,540.0
210052791885,2021,7,F,1,3,1,1,4,1,,0,,,,,,,,3550308,SÃ£o Paulo,35,SP,0,0,0,0,,,,,,,,,,,,,0,,,,,,,,,,,
