NU_INSCRICAO,NU_ANO,TP_FAIXA_ETARIA,TP_SEXO,TP_ESTADO_CIVIL,TP_COR_RACA,TP_NACIONALIDADE,TP_ST_CONCLUSAO,TP_ANO_CONCLUIU,TP_ESCOLA,TP_ENSINO,IN_TREINEIRO,CO_MUNICIPIO_ESC,NO_MUNICIPIO_ESC,CO_UF_ESC,SG_UF_ESC,TP_DEPENDENCIA_ADM_ESC,TP_LOCALIZACAO_ESC,TP_SIT_FUNC_ESC,CO_MUNICIPIO_PROVA,NO_MUNICIPIO_PROVA,CO_UF_PROVA,SG_UF_PROVA,TP_PRESENCA_CN,TP_PRESENCA_CH,TP_PRESENCA_LC,TP_PRESENCA_MT,CO_PROVA_CN,CO_PROVA_CH,CO_PROVA_LC,CO_PROVA_MT,NU_NOTA_CN,NU_NOTA_CH,NU_NOTA_LC,NU_NOTA_MT,TX_RESPOSTAS_CN,TX_RESPOSTAS_CH,TX_RESPOSTAS_LC,TX_RESPOSTAS_MT,TP_LINGUA,TX_GABARITO_CN,TX_GABARITO_CH,TX_GABARITO_LC,TX_GABARITO_MT,TP_STATUS_REDACAO,NU_NOTA_COMP1,NU_NOTA_COMP2,NU_NOTA_COMP3,NU_NOTA_COMP4,NU_NOTA_COMP5,NU_NOTA_REDACAO
210054282248,2021,15,M,2,1,1,1,15,1,,0,,,,,,,,3505708,Barueri,35,SP,1,1,1,1,912.0,882.0,891.0,901.0,567.7,615.2,524.8,557.9,AABCBEEAECEBCABBCDCACBEDABAEEECDCDCCCBBDCCEEA,EAABEADEAABBDAAEECBBCECCBBAECCCDBEEEEEBBCEAAD,99999ECDCAECEAEDBBADBECABCEAAADADDACDABCDCEECEDBBA,CCEAECEEDAEDBDEACEEAACBECEAECDAAEDEAABAAECAAC,1,DABCEDEBEEBBCABEDDCBCBECDADCDAACBDCCCDBBBEBAB,EBAAEADBCACBBABEECBAAEEBBBADCBADBCEDDEBBCAEAB,ACABBACAEADCEADABDACDCEABDDADBEDDDEBBACCDDDCCEBBBB,DCCAEBABDDCABEECCBCCEXADDCEECDEBADCABBDBDEDCE,1.0,120.0,120.0,120.0,120.0,120.0,600.0
210053961373,2021,3,F,1,1,1,1,1,1,,0,,,,,,,,3548500,Santos,35,SP,1,1,1,1,909.0,881.0,892.0,899.0,403.8,572.7,591.9,521.7,BEDABBAADABCDCABEAECEBEEEBBBCAADEEABCCBCBBACC,BCEBCAAACBBAADDEAACADDBBBADCACAEADEDBBACCBBDD,ADADC99999DDABDBDACBDBBDCCABEDDBBEEDCEEACDCEACAEDC,EAEEBBEECBDCABEADABAECBCEEBBBADEBCCDBACDBEABD,0,EDECABEDABCBEBACCDCBBEEBBCBDAAECDCBDCDBBBADCD,BEECCAEABADBCAEBAAEEDDEBBBADBCBAAEEBBBADCCBBA,ABBACAAECACDBDDADEBDDCBDCEDBEDDBBBBDCEEAADABACACDC,EEXEBABDDCECCBCCECDCAEBADEABBDBDEDCEDCCADDCAB,1.0,160.0,200.0,180.0,160.0,160.0,860.0
210051672643,2021,13,F,3,4,1,2,0,2,,0,3513207.0,Cristais Paulista,35.0,SP,3.0,1.0,1.0,3516200,Franca,35,SP,0,0,0,0,,,,,,,,,,,,,1,,,,,,,,,,,
210051258110,2021,5,F,1,1,1,1,3,1,,0,,,,,,,,3522406,Itapeva,35,SP,1,1,1,1,909.0,881.0,892.0,899.0,453.8,494.7,563.9,502.6,EDDCEBBACCCEECDCABEBAEEDACAEEDBCADEBCADABBDAB,ADEBCBEABABDCBEADCCEDBDCBBADECCBDCADCBECBACED,99999AADECADDDCAADCDDBCDCEDBEDBBBDEDCDEABEDDBEAADE,AACEDABEDEDACEECACBABEBDAAEDAADCECEDACEDCDABC,1,EDECABEDABCBEBACCDCBBEEBBCBDAAECDCBDCDBBBADCD,BEECCAEABADBCAEBAAEEDDEBBBADBCBAAEEBBBADCCBBA,ABBACAAECACDBDDADEBDDCBDCEDBEDDBBBBDCEEAADABACACDC,EEXEBABDDCECCBCCECDCAEBADEABBDBDEDCEDCCADDCAB,1.0,120.0,140.0,100.0,120.0,0.0,480.0
210051083142,2021,8,M,0,2,1,1,3,1,,0,,,,,,,,3550308,SÃ£o Paulo,35,SP,1,1,1,1,911.0,880.0,890.0,902.0,494.4,519.3,465.7,473.0,CE*DCDDAEDEBBCCBBB*CBBAB.BDDCCBDAAEDBAADBBECC,DBBBAEAEBAABACBAA.BDAE.CACCB.BD.CBEBDAADDCCEC,99999AABCDCEACABDCADEEBECDDDABEAA*BBDBCCBCBDBBDBCD,DBCCCDCBDDEACEEDBDBABACACEBCBDCBCACBACBDDBCBD,1,CDBBBCABEDEDEAAEBACCCBDABCDCBCBDECDADCDBBEEBB,BBBAAEECBBABEECEBAAEADBCACAEABEDDEBBBADBCBADC,ABBCAEAACADDCACDCADABBBBDEBBACEADCEBDDACEEDDDBCDBD,ECCCABBDBDDDCEDDCABXEEEBABEDCEDCCAEBADBCCECDA,1.0,80.0,120.0,100.0,100.0,120.0,520.0
210051415710,2021,2,M,1,1,1,3,0,1,,1,,,,,,,,3543402,RibeirÃ£o Preto,35,SP,0,1,1,0,,881.0,892.0,,,661.0,656.7,,,BEECCAEAAADBCADBAAADDDEBBBADAACAAEDABBEECCBBA,ABBAC99999DDBDDABEDDDCBDCEDDADDBBCADEEEAAEADAAABDC,,0,,BEECCAEABADBCAEBAAEEDDEBBBADBCBAAEEBBBADCCBBA,ABBACAAECACDBDDADEBDDCBDCEDBEDDBBBBDCEEAADABACACDC,,1.0,160.0,180.0,160.0,160.0,60.0,720.0
210053491301,2021,3,M,0,1,1,2,0,3,1.0,0,3509502.0,Campinas,35.0,SP,4.0,1.0,1.0,3509502,Campinas,35,SP,1,1,1,1,911.0,880.0,890.0,902.0,480.7,354.6,530.6,447.8,CDDABDCBEABDCBCECACEABCDBBDADACCCCCCDDDDDDCCC,DCAABCBDEBADCCCECCCCCCCCCCCCCCECBADACBEDDDDDD,ABEEC99999EBAACCCEADCBEEBAADACCADAEBDEACCEEBCDCEDD,ABDEDBAAAEEEEBDDBBCAECADBBECCEBECADDDBABDCEBB,0,CDBBBCABEDEDEAAEBACCCBDABCDCBCBDECDADCDBBEEBB,BBBAAEECBBABEECEBAAEADBCACAEABEDDEBBBADBCBADC,ABBCAEAACADDCACDCADABBBBDEBBACEADCEBDDACEEDDDBCDBD,ECCCABBDBDDDCEDDCABXEEEBABEDCEDCCAEBADBCCECDA,1.0,100.0,120.0,120.0,120.0,120.0,580.0
210052157323,2021,1,M,1,1,1,3,0,1,,1,,,,,,,,3515707,Ferraz de Vasconcelos,35,SP,1,1,1,1,910.0,879.0,889.0,900.0,562.5,552.2,497.2,549.9,ABBDCCCEDADACADCEEBAABCEADEACAEBBCBDACBEEABEB,AACCDAABCECAABAACCCAABCCCAAEACAADEAABBBDAAEBA,CADAC99999CCCCEADCADDADDDEEEDABADCBECDBDDBEAEBBCAE,CDDCBCCDECDCCBDABCEDBADDECBCBEBACBECCDEECACEA,0,ADCDCDBBBECDCCDCBCBDABCAADCBEBABEEBBBCABEDEDE,BADCBADBCEDDEBBADBCABEECCAEABEBAAECBBABAAEEBB,CAABBCAEAABDCDEADCEDBEDDDABBBBDEBCEADABDBACACDCDDC,DDCABDCCAEDCEBBDBDAEEBADCAECDBCCCCDDCEEBABXEE,1.0,100.0,120.0,80.0,100.0,80.0,480.0
210053953848,2021,2,F,1,3,1,2,0,2,1.0,0,3543303.0,RibeirÃ£o Pires,35.0,SP,2.0,1.0,1.0,3543303,RibeirÃ£o Pires,35,SP,1,1,1,1,912.0,882.0,891.0,901.0,586.3,582.7,564.1,604.5,DABDDAECEEEADADDECDCCECCBADCAEADDACACDDDBCCEC,DEAAAABAAAEEBDBEECABAABCBBCACDBABBEBCEBACADDA,AEABA99999DEAACCADAEBAEACDEACAADDCCCDABADDDCCBBCEE,BCCDEAACDBEDDDACDBCBDDBECDDDCBDAEDBDDBEADBDDA,0,DABCEDEBEEBBCABEDDCBCBECDADCDAACBDCCCDBBBEBAB,EBAAEADBCACBBABEECBAAEEBBBADCBADBCEDDEBBCAEAB,ACABBACAEADCEADABDACDCEABDDADBEDDDEBBACCDDDCCEBBBB,DCCAEBABDDCABEECCBCCEXADDCEECDEBADCABBDBDEDCE,1.0,160.0,120.0,180.0,180.0,200.0,840.0
210051743148,2021,6,M,1,1,1,1,3,1,,0,,,,,,,,3513504,CubatÃ£o,35,SP,1,1,1,1,910.0,879.0,889.0,900.0,469.8,406.8,479.1,616.0,AABCCCBCBBDECCAAEDEACBDDADED..BCDABEECBAACEDB,AABDCCDABAEBDBACBADBCAEC.AADBEACBECBDABDEBCDA,CABEC99999DDADEDDBBACDB.CADCEABCBECAAEBDACBCADADAC,DBBCBDCCDBABEBBCEDBCACCCAEADDBAEADDDEBECACDDA,0,ADCDCDBBBECDCCDCBCBDABCAADCBEBABEEBBBCABEDEDE,BADCBADBCEDDEBBADBCABEECCAEABEBAAECBBABAAEEBB,CAABBCAEAABDCDEADCEDBEDDDABBBBDEBCEADABDBACACDCDDC,DDCABDCCAEDCEBBDBDAEEBADCAECDBCCCCDDCEEBABXEE,1.0,100.0,120.0,100.0,100.0,120.0,540.0
210052410337,2021,2,F,1,1,1,2,0,2,1.0,0,3550308.0,SÃ£o Paulo,35.0,SP,2.0,1.0,1.0,3548807,SÃ£o Caetano do Sul,35,SP,0,0,0,0,,,,,,,,,,,,,1,,,,,,,,,,,
210051219510,2021,5,M,1,3,1,1,3,1,,0,,,,,,,,3504008,Assis,35,SP,1,1,1,1,912.0,882.0,891.0,901.0,500.1,482.4,580.6,555.4,DDDBBEEBECCEDACEBBBCCEBDAAAEACBCDACCEBCBCCACD,EACABAEAEBDBDABCACABBDCABBACDBACBDEAABDDECBDC,ACDAB99999DAEADCADADDBEABAEACBADBADBDAACCBDCCEDBED,CCCAEBDEDACDEBACEABAADEECDABCACCCAEBDBBEADEAA,0,DABCEDEBEEBBCABEDDCBCBECDADCDAACBDCCCDBBBEBAB,EBAAEADBCACBBABEECBAAEEBBBADCBADBCEDDEBBCAEAB,ACABBACAEADCEADABDACDCEABDDADBEDDDEBBACCDDDCCEBBBB,DCCAEBABDDCABEECCBCCEXADDCEECDEBADCABBDBDEDCE,1.0,100.0,160.0,100.0,120.0,100.0,580.0
210052397193,2021,2,M,1,3,1,2,0,3,1.0,0,3531407.0,Monte AprazÃ­vel,35.0,SP,4.0,1.0,1.0,3531407,Monte AprazÃ­vel,35,SP,1,1,1,1,912.0,882.0,891.0,901.0,655.9,596.2,530.0,778.8,AABCECEBEEDBBABECDCBCAECCABECDDADDCBCDBDBCECB,DDCAAAECEAEBBEBEACBADCDCAEAECCADBBECDEBBCEEAD,99999ADACADEEACCABACCEEADBCADDBADDABDBEDDCAECBBCAE,DCCAEBDCDDCABEBECECCEDADDEEDCDABDDCACBCBDBDBE,1,DABCEDEBEEBBCABEDDCBCBECDADCDAACBDCCCDBBBEBAB,EBAAEADBCACBBABEECBAAEEBBBADCBADBCEDDEBBCAEAB,ACABBACAEADCEADABDACDCEABDDADBEDDDEBBACCDDDCCEBBBB,DCCAEBABDDCABEECCBCCEXADDCEECDEBADCABBDBDEDCE,1.0,120.0,160.0,120.0,120.0,140.0,660.0
210052230618,2021,11,M,2,1,1,1,9,1,,0,,,,,,,,3519071,HortolÃ¢ndia,35,SP,1,1,1,1,911.0,880.0,890.0,902.0,400.5,380.4,476.4,572.4,CDDDBEDDDBBEDEDDDCDBDCACEBDEAADDCCABBAABCBAEA,DDBDBCADCABBEACAACDBEADBDAEBCEBDACDADBCBADCCC,99999CCCCCEDBBABCBADBAEDBABDACEEACBBBECCAACDADBEBA,BCDBEDDBDEDCBDADCBCDDBAABBCDAEDCAECBEDABCDCBE,1,CDBBBCABEDEDEAAEBACCCBDABCDCBCBDECDADCDBBEEBB,BBBAAEECBBABEECEBAAEADBCACAEABEDDEBBBADBCBADC,ABBCAEAACADDCACDCADABBBBDEBBACEADCEBDDACEEDDDBCDBD,ECCCABBDBDDDCEDDCABXEEEBABEDCEDCCAEBADBCCECDA,1.0,120.0,40.0,40.0,120.0,0.0,320.0
210053064683,2021,3,F,1,2,1,2,0,2,1.0,0,3549805.0,SÃ£o JosÃ© do Rio Preto,35.0,SP,2.0,1.0,1.0,3549805,SÃ£o JosÃ© do Rio Preto,35,SP,0,0,0,0,,,,,,,,,,,,,1,,,,,,,,,,,
210053526373,2021,4,M,1,2,1,1,2,1,,0,,,,,,,,3550308,SÃ£o Paulo,35,SP,1,1,1,1,909.0,881.0,892.0,899.0,370.1,488.1,382.9,412.0,ACEAEAADDEADDCECEAAEECCDBCDDEECAABAAAEAABBDDA,CCCBCBEAACACAADAABACAECE.BCDCABDADBCACAACBBBA,99999ADADAAEACBCDEADEAEACBCDADBCBCABEEDCAEADBAECBC,EDAABBDECBABBABADEAABACBCCDDBBBEAABADADDCADBC,1,EDECABEDABCBEBACCDCBBEEBBCBDAAECDCBDCDBBBADCD,BEECCAEABADBCAEBAAEEDDEBBBADBCBAAEEBBBADCCBBA,ABBACAAECACDBDDADEBDDCBDCEDBEDDBBBBDCEEAADABACACDC,EEXEBABDDCECCBCCECDCAEBADEABBDBDEDCEDCCADDCAB,1.0,120.0,120.0,120.0,120.0,140.0,620.0
210052217406,2021,11,F,1,1,1,1,8,1,,0,,,,,,,,3552403,SumarÃ©,35,SP,0,0,0,0,,,,,,,,,,,,,0,,,,,,,,,,,
210053963949,2021,4,M,1,1,1,2,0,2,1.0,0,3550308.0,SÃ£o Paulo,35.0,SP,2.0,1.0,1.0,3550308,SÃ£o Paulo,35,SP,1,1,1,1,912.0,882.0,891.0,901.0,489.1,419.3,483.9,408.3,DCDCDBEBECDEDCCDEDECDDACEBBCBCEDDABACDCDCCECD,EAADACEBDBBECACEDBCABDBCBDBDADACEBADADBECEACA,ACDAC99999ECDBCDBCDCCCECAACCBCCADDEBCBEACCDACEBADC,DCCDADDBCBACACAABECABDDECCADBBCECABDBCABDDBEC,0,DABCEDEBEEBBCABEDDCBCBECDADCDAACBDCCCDBBBEBAB,EBAAEADBCACBBABEECBAAEEBBBADCBADBCEDDEBBCAEAB,ACABBACAEADCEADABDACDCEABDDADBEDDDEBBACCDDDCCEBBBB,DCCAEBABDDCABEECCBCCEXADDCEECDEBADCABBDBDEDCE,1.0,120.0,60.0,40.0,100.0,0.0,320.0
210052205994,2021,5,F,1,2,1,1,3,1,,0,,,,,,,,3548807,SÃ£o Caetano do Sul,35,SP,1,1,1,1,912.0,882.0,891.0,901.0,525.2,578.9,546.6,509.9,DABCECDBECEABDCBDDBEBACADAABCDBCEDABCBCDDCACD,EABEAACAEABBBABCEBAAADEDBBACECBCDADBDEBBAAEBB,99999CCACBDEEADCBDDDBCEADCEABDECDABDAAADDBDECCBBEE,BECBBEEECBCBCCBCCEBBDAADCBBDEBABECEDABCDADEDA,1,DABCEDEBEEBBCABEDDCBCBECDADCDAACBDCCCDBBBEBAB,EBAAEADBCACBBABEECBAAEEBBBADCBADBCEDDEBBCAEAB,ACABBACAEADCEADABDACDCEABDDADBEDDDEBBACCDDDCCEBBBB,DCCAEBABDDCABEECCBCCEXADDCEECDEBADCABBDBDEDCE,1.0,120.0,120.0,100.0,120.0,140.0,600.0
210052647174,2021,2,M,1,1,1,2,0,2,1.0,0,3550308.0,SÃ£o Paulo,35.0,SP,2.0,1.0,1.0,3550308,SÃ£o Paulo,35,SP,1,1,1,1,912.0,882.0,891.0,901.0,589.6,641.7,600.6,640.5,AABCBEBBEDCABACEEDCCCBACAACDBCEAAECCDADEBDDEB,DBADAADBDAACADBEECBBAAEDBBCECDADBCEBDEBBCAEAB,ACADA99999DEDBCCBEAADEEABDAAEBEDDBDBDACDDCDBCEDBEA,DDCAEBAEDEECDEACABEABBADCCACCADBEBECCDEABCDAE,0,DABCEDEBEEBBCABEDDCBCBECDADCDAACBDCCCDBBBEBAB,EBAAEADBCACBBABEECBAAEEBBBADCBADBCEDDEBBCAEAB,ACABBACAEADCEADABDACDCEABDDADBEDDDEBBACCDDDCCEBBBB,DCCAEBABDDCABEECCBCCEXADDCEECDEBADCABBDBDEDCE,1.0,160.0,160.0,120.0,140.0,140.0,720.0
210052191887,2021,1,M,1,3,1,3,0,1,,1,,,,,,,,3552403,SumarÃ©,35,SP,1,1,1,1,909.0,881.0,892.0,899.0,590.6,702.5,644.3,566.6,CDEDACEEADDBDECCCDECBEECEEDDEDBCDCBACAA.BDBBC,BEECCAEABADBCAEBAAEEECEBBBAABCBAAABCBBABCABBA,ABBAC99999CDADCAAABEDABDCCDBEBDBBEEDCEEAAECDAAACDD,ECCEAEBDDEEAABDACBEACAEBDABCBBECBBDADAECDEADA,0,EDECABEDABCBEBACCDCBBEEBBCBDAAECDCBDCDBBBADCD,BEECCAEABADBCAEBAAEEDDEBBBADBCBAAEEBBBADCCBBA,ABBACAAECACDBDDADEBDDCBDCEDBEDDBBBBDCEEAADABACACDC,EEXEBABDDCECCBCCECDCAEBADEABBDBDEDCEDCCADDCAB,1.0,120.0,120.0,120.0,120.0,140.0,620.0
210052101934,2021,5,F,1,1,1,1,3,1,,0,,,,,,,,3520509,Indaiatuba,35,SP,0,0,0,0,,,,,,,,,,,,,0,,,,,,,,,,,
210054375128,2021,3,F,1,3,1,2,0,2,1.0,0,3534401.0,Osasco,35.0,SP,2.0,1.0,1.0,3534401,Osasco,35,SP,1,1,1,1,910.0,879.0,889.0,900.0,539.8,602.8,576.8,445.1,ADCCCEBDCCDEBDCCEEDADECEEDEBCCCBEDBDCCBCEEDCE,BABDDADBBEDEABBADACABDECCAEAECAABAEBBEABABACB,99999CAEAABDCDBCDEDCEAADACABDADBBCCEDDBCBACACDDDDB,BBECDDCCADBABBCCADBADCCEEDDBDCAAACACAAAAAAAAA,1,ADCDCDBBBECDCCDCBCBDABCAADCBEBABEEBBBCABEDEDE,BADCBADBCEDDEBBADBCABEECCAEABEBAAECBBABAAEEBB,CAABBCAEAABDCDEADCEDBEDDDABBBBDEBCEADABDBACACDCDDC,DDCABDCCAEDCEBBDBDAEEBADCAECDBCCCCDDCEEBABXEE,1.0,140.0,200.0,160.0,200.0,200.0,900.0
210051485185,2021,1,F,3,1,1,3,0,1,,1,,,,,,,,3550308,SÃ£o Paulo,35,SP,1,1,1,1,911.0,880.0,890.0,902.0,552.0,631.0,603.8,633.9,CCABCBACDCEBCADECCEBBEAABDBBCCADBDEACDBBBECCD,DBAADACEBBABEECEEEAEADACACAEADDDBABBCDDBCBADE,ABBCE99999CACACCCADBDBEAAECBABEADEBBDDBCBADDDBCDBB,AACDAABCBDDDCBCBBDEDEAEADCCBDDDCEAAADDBBDCACA,0,CDBBBCABEDEDEAAEBACCCBDABCDCBCBDECDADCDBBEEBB,BBBAAEECBBABEECEBAAEADBCACAEABEDDEBBBADBCBADC,ABBCAEAACADDCACDCADABBBBDEBBACEADCEBDDACEEDDDBCDBD,ECCCABBDBDDDCEDDCABXEEEBABEDCEDCCAEBADBCCECDA,1.0,160.0,120.0,120.0,120.0,140.0,660.0
210051903207,2021,4,F,1,1,1,1,1,1,,0,,,,,,,,3552403,SumarÃ©,35,SP,1,1,1,1,910.0,879.0,889.0,900.0,396.1,558.8,492.0,434.4,BBEBECBDADCEBBDADDBBCDBCBBCAEACDECCAACBECACBB,EEEAABDBBEEADEBABCEADDECCACABDBAAABBBAEABBBCC,99999EEEEAABAEEADCEDDBBDBEBDCAAECABACDDAEAAAAEBDDB,ECDAABEABAABBEAAAEBDCCBCCADCBBEAEBCBCBEEAAAAA,1,ADCDCDBBBECDCCDCBCBDABCAADCBEBABEEBBBCABEDEDE,BADCBADBCEDDEBBADBCABEECCAEABEBAAECBBABAAEEBB,CAABBCAEAABDCDEADCEDBEDDDABBBBDEBCEADABDBACACDCDDC,DDCABDCCAEDCEBBDBDAEEBADCAECDBCCCCDDCEEBABXEE,1.0,160.0,180.0,140.0,160.0,180.0,820.0
210052418972,2021,14,M,1,2,1,1,15,1,,0,,,,,,,,3550308,SÃ£o Paulo,35,SP,0,1,1,0,,1017.0,1028.0,,,697.9,643.4,,,ACBCBACADEAADBDBABBCABADACDDBEACDAEBEECACDBED,ADCEC99999CDAEBACACBCACBEDACCEAEDAAADAADBBAABBBDBE,,0,,ACBCBACADEABDBDBABBCCBABABDDBBAEDAEEEEBAAEBED,ADCECCBBCEDDAEBABACBCACBEDACCEAEDACABAAABBAAEBBDAD,,1.0,120.0,180.0,120.0,120.0,80.0,620.0
210053509350,2021,3,F,1,1,1,2,0,2,1.0,0,,,,,,,,3518800,Guarulhos,35,SP,1,1,1,1,911.0,880.0,890.0,902.0,392.0,409.6,596.5,481.8,ECBCDECCEEDBDEADAABEBCDCBCAECDDEEDDCCDBBEDDDD,DCABBEADAEEBCEBCAEBAEEDDEEBAABDCDEBBEBCAEDBCE,AECCA99999CAEAEDBACABDEEDEBBABEAEEBBDAACEBDDDDCDBD,CACDBCADDADEDAADABCECAAEBCCABEEACCEADBBCADBDE,0,CDBBBCABEDEDEAAEBACCCBDABCDCBCBDECDADCDBBEEBB,BBBAAEECBBABEECEBAAEADBCACAEABEDDEBBBADBCBADC,ABBCAEAACADDCACDCADABBBBDEBBACEADCEBDDACEEDDDBCDBD,ECCCABBDBDDDCEDDCABXEEEBABEDCEDCCAEBADBCCECDA,1.0,140.0,140.0,100.0,120.0,160.0,660.0
210054389548,2021,3,M,1,2,1,1,1,1,,0,,,,,,,,3549805,SÃ£o JosÃ© do Rio Preto,35,SP,1,1,1,1,911.0,880.0,890.0,902.0,671.5,668.9,619.5,630.7,CCBCEBABEBEBEEBEBCCCCBAABCDCCCBBBCAADACBBEEBD,DBBBAEACBBABEECEAAAEACBCACAEABECDBBBDBDACDEBC,99999EAACEBDBDCCCADABBEBDADDACEBBADBDDACBEDDAABDBD,ACBDBBCCADDDDEEBEADABBCEABBABBDDEBAAEDBCBECBA,1,CDBBBCABEDEDEAAEBACCCBDABCDCBCBDECDADCDBBEEBB,BBBAAEECBBABEECEBAAEADBCACAEABEDDEBBBADBCBADC,ABBCAEAACADDCACDCADABBBBDEBBACEADCEBDDACEEDDDBCDBD,ECCCABBDBDDDCEDDCABXEEEBABEDCEDCCAEBADBCCECDA,1.0,160.0,180.0,140.0,180.0,160.0,820.0
210053491642,2021,2,F,1,1,1,2,0,3,1.0,0,3506102.0,Bebedouro,35.0,SP,4.0,1.0,1.0,3506102,Bebedouro,35,SP,1,1,1,1,912.0,882.0,891.0,901.0,504.5,373.9,486.5,490.9,DDBCBCECECDABDBEAACCBAECECADBECACECBCDBECCAAE,EDCCCCDAEBDCBDACCEACBCEDADDCBCCBBDDCBECAEBADE,EBDAC99999DEBACABCDCDBEBACCBAEEDCDEDDAAAEDACCEABCA,DACAEEAECDEDDCAADAEBAADECDCDEABDDEBACBCBCBEDC,0,DABCEDEBEEBBCABEDDCBCBECDADCDAACBDCCCDBBBEBAB,EBAAEADBCACBBABEECBAAEEBBBADCBADBCEDDEBBCAEAB,ACABBACAEADCEADABDACDCEABDDADBEDDDEBBACCDDDCCEBBBB,DCCAEBABDDCABEECCBCCEXADDCEECDEBADCABBDBDEDCE,1.0,120.0,200.0,120.0,140.0,180.0,760.0
210052305468,2021,4,F,1,1,1,1,2,1,,0,,,,,,,,3529401,MauÃ¡,35,SP,0,0,0,0,,,,,,,,,,,,,1,,,,,,,,,,,
210051509675,2021,8,F,1,3,1,1,6,1,,0,,,,,,,,3550308,SÃ£o Paulo,35,SP,0,0,0,0,,,,,,,,,,,,,0,,,,,,,,,,,
210053535939,2021,3,F,1,1,1,2,0,2,1.0,0,,,,,,,,3550308,SÃ£o Paulo,35,SP,1,1,1,1,911.0,880.0,890.0,902.0,361.7,409.6,473.5,481.0,DCADACDBEEACBDEABABACDEDDACDEBCDADBCDAEBACEBD,BDAECACEBDECADBAEDBCADBABDABECADCEECBBDDAADDA,DABEC99999CDAAEBCEDCDCECBCDBACECDABBBCDADCEDADCBBE,EDDDCCCAEBCCEBDDECCADAEDCCBCACADCDBADDBCACEC.,0,CDBBBCABEDEDEAAEBACCCBDABCDCBCBDECDADCDBBEEBB,BBBAAEECBBABEECEBAAEADBCACAEABEDDEBBBADBCBADC,ABBCAEAACADDCACDCADABBBBDEBBACEADCEBDDACEEDDDBCDBD,ECCCABBDBDDDCEDDCABXEEEBABEDCEDCCAEBADBCCECDA,1.0,100.0,120.0,80.0,120.0,80.0,500.0
210051889472,2021,7,F,1,1,1,1,4,1,,0,,,,,,,,3516200,Franca,35,SP,0,0,0,0,,,,,,,,,,,,,0,,,,,,,,,,,
210051171932,2021,3,F,1,2,1,2,0,2,1.0,0,3550308.0,SÃ£o Paulo,35.0,SP,2.0,1.0,1.0,3550308,SÃ£o Paulo,35,SP,0,0,0,0,,,,,,,,,,,,,1,,,,,,,,,,,
210052810786,2021,4,F,2,3,1,1,2,1,,0,,,,,,,,3552809,TaboÃ£o da Serra,35,SP,0,0,0,0,,,,,,,,,,,,,0,,,,,,,,,,,
